account_number,bad_flag
125961,0.61807
125962,0.3663
125963,0.11265
125964,0.11549
125965,0.72768
125966,0.51524
125967,0.55543
125968,0.25223
125969,0.1947
125970,0.3678
125971,0.43168
125972,0.36563
125973,0.60983
125974,0.54911
125975,0.58247
125976,0.08554
125977,0.73698
125978,0.75404
125979,0.91651
125980,0.49828
125981,0.80116
125982,0.89564
125983,0.81628
125984,0.65831
125985,0.51493
125986,0.76147
125987,0.77567
125988,0.40474
125989,0.67491
125990,0.6727
125991,0.02758
125992,0.69143
125993,0.04406
125994,0.71762
125995,0.4827
125996,0.68087
125997,0.55271
125998,0.64266
125999,0.5471
126000,0.81125
126001,0.51724
126002,0.85918
126003,0.49208
126004,0.60969
126005,0.49162
126006,0.81152
126007,0.30871
126008,0.7314
126009,0.8324
126010,0.58865
126011,0.75999
126012,0.10712
126013,0.62392
126014,0.79768
126015,0.66926
126016,0.69701
126017,0.51185
126018,0.68891
126019,0.57868
126020,0.70569
126021,0.20095
126022,0.8259
126023,0.66667
126024,0.71851
126025,0.55829
126026,0.05413
126027,0.45464
126028,0.76882
126029,0.78035
126030,0.62426
126031,0.85512
126032,0.15166
126033,0.14354
126034,0.33148
126035,0.47469
126036,0.22896
126037,0.10491
126038,0.74801
126039,0.76611
126040,0.80709
126041,0.12291
126042,0.84767
126043,0.42016
126044,0.33761
126045,0.64909
126046,0.63185
126047,0.53992
126048,0.10088
126049,0.76837
126050,0.13926
126051,0.04018
126052,0.54087
126053,0.79803
126054,0.66844
126055,0.38396
126056,0.54154
126057,0.6011
126058,0.62839
126059,0.79362
126060,0.35285
126061,0.65347
126062,0.60806
126063,0.47616
126064,0.7017
126065,0.95042
126066,0.66826
126067,0.83185
126068,0.74248
126069,0.76494
126070,0.48039
126071,0.72543
126072,0.86639
126073,0.75662
126074,0.44788
126075,0.38496
126076,0.80174
126077,0.81278
126078,0.35599
126079,0.02682
126080,0.22946
126081,0.66262
126082,0.73384
126083,0.56307
126084,0.61659
126085,0.59284
126086,0.6464
126087,0.14035
126088,0.64103
126089,0.54088
126090,0.37574
126091,0.16975
126092,0.77434
126093,0.45644
126094,0.22719
126095,0.68544
126096,0.58449
126097,0.43166
126098,0.10656
126099,0.76248
126100,0.54767
126101,0.12966
126102,0.80453
126103,0.1171
126104,0.96763
126105,0.58728
126106,0.58418
126107,0.68569
126108,0.70161
126109,0.68861
126110,0.71859
126111,0.80188
126112,0.90621
126113,0.71045
126114,0.50447
126115,0.87371
126116,0.57835
126117,0.69891
126118,0.31983
126119,0.47443
126120,0.6404
126121,0.64091
126122,0.62213
126123,0.51175
126124,0.70493
126125,0.04894
126126,0.353
126127,0.68977
126128,0.10361
126129,0.53565
126130,0.76046
126131,0.08712
126132,0.67944
126133,0.75433
126134,0.59137
126135,0.35972
126136,0.68802
126137,0.36587
126138,0.2567
126139,0.76727
126140,0.77074
126141,0.74909
126142,0.29501
126143,0.38935
126144,0.83369
126145,0.76299
126146,0.3189
126147,0.50986
126148,0.54673
126149,0.42713
126150,0.64081
126151,0.62605
126152,0.53682
126153,0.48699
126154,0.60799
126155,0.49989
126156,0.59694
126157,0.82071
126158,0.72847
126159,0.65009
126160,0.1636
126161,0.78202
126162,0.45575
126163,0.64863
126164,0.35448
126165,0.76011
126166,0.04597
126167,0.05059
126168,0.41365
126169,0.61036
126170,0.66786
126171,0.76284
126172,0.17531
126173,0.60068
126174,0.38179
126175,0.32844
126176,0.18234
126177,0.67572
126178,0.68279
126179,0.43563
126180,0.85699
126181,0.41545
126182,0.71691
126183,0.1495
126184,0.56532
126185,0.70418
126186,0.39935
126187,0.9483
126188,0.66788
126189,0.05223
126190,0.71652
126191,0.51165
126192,0.58029
126193,0.75796
126194,0.67128
126195,0.64035
126196,0.74559
126197,0.56071
126198,0.01787
126199,0.79437
126200,0.29613
126201,0.49492
126202,0.55307
126203,0.72295
126204,0.44529
126205,0.69619
126206,0.55035
126207,0.53001
126208,0.68714
126209,0.74433
126210,0.64873
126211,0.64459
126212,0.40812
126213,0.50747
126214,0.42495
126215,0.79872
126216,0.75594
126217,0.16087
126218,0.11919
126219,0.74887
126220,0.6656
126221,0.44107
126222,0.61374
126223,0.89875
126224,0.50644
126225,0.7539
126226,0.80078
126227,0.51522
126228,0.29054
126229,0.75075
126230,0.29853
126231,0.22368
126232,0.43461
126233,0.67286
126234,0.08459
126235,0.50272
126236,0.00831
126237,0.6914
126238,0.6871
126239,0.39133
126240,0.77543
126241,0.73334
126242,0.52161
126243,0.66561
126244,0.35621
126245,0.69395
126246,0.55211
126247,0.76061
126248,0.38008
126249,0.42712
126250,0.32496
126251,0.57178
126252,0.72534
126253,0.71158
126254,0.53983
126255,0.548
126256,0.62893
126257,0.27376
126258,0.61868
126259,0.89919
126260,0.72033
126261,0.54735
126262,0.17689
126263,0.53198
126264,0.55331
126265,0.25088
126266,0.19537
126267,0.75535
126268,0.97072
126269,0.27301
126270,0.02192
126271,0.70783
126272,0.69868
126273,0.69897
126274,0.29177
126275,0.75667
126276,0.72008
126277,0.67697
126278,0.77465
126279,0.67162
126280,0.70364
126281,0.58785
126282,0.65634
126283,0.64921
126284,0.87848
126285,0.62857
126286,0.38683
126287,0.49548
126288,0.45196
126289,0.80112
126290,0.6257
126291,0.72759
126292,0.62165
126293,0.91732
126294,0.49828
126295,0.57626
126296,0.64817
126297,0.05558
126298,0.23313
126299,0.8999
126300,0.47818
126301,0.55282
126302,0.19953
126303,0.15712
126304,0.72387
126305,0.02111
126306,0.79804
126307,0.6896
126308,0.64957
126309,0.47362
126310,0.46459
126311,0.00035
126312,0.76134
126313,0.74623
126314,0.49411
126315,0.77533
126316,0.84593
126317,0.81417
126318,0.89787
126319,0.64998
126320,0.18203
126321,0.75026
126322,0.13647
126323,0.84095
126324,0.21176
126325,0.65341
126326,0.62622
126327,0.62992
126328,0.27394
126329,0.64009
126330,0.55195
126331,0.42647
126332,0.74419
126333,0.85549
126334,0.66488
126335,0.01635
126336,0.65506
126337,0.79158
126338,0.66494
126339,0.72592
126340,0.01396
126341,0.80949
126342,0.80491
126343,0.13137
126344,0.56939
126345,0.29731
126346,0.68555
126347,0.52355
126348,0.44359
126349,0.8232
126350,0.36843
126351,0.54762
126352,0.48001
126353,0.68237
126354,0.65814
126355,0.24915
126356,0.56083
126357,0.66413
126358,0.78573
126359,0.69626
126360,0.76109
126361,0.69508
126362,0.83512
126363,0.07418
126364,0.63163
126365,0.79133
126366,0.68379
126367,0.08236
126368,0.56399
126369,0.74138
126370,0.21182
126371,0.89194
126372,0.10318
126373,0.68434
126374,0.69403
126375,0.77793
126376,0.67852
126377,0.67979
126378,0.46708
126379,0.15793
126380,0.08545
126381,0.54982
126382,0.33012
126383,0.49486
126384,0.02897
126385,0.03338
126386,0.78189
126387,0.46921
126388,0.64122
126389,0.51243
126390,0.29798
126391,0.84941
126392,0.2265
126393,0.26353
126394,0.0162
126395,0.78497
126396,0.4455
126397,0.16305
126398,0.77357
126399,0.8078
126400,0.7132
126401,0.75528
126402,0.73462
126403,0.22734
126404,0.37493
126405,0.60503
126406,0.608
126407,0.76742
126408,0.65334
126409,0.656
126410,0.57093
126411,0.48323
126412,0.76794
126413,0.71907
126414,0.35799
126415,0.71958
126416,0.68304
126417,0.62233
126418,0.24737
126419,0.74822
126420,0.242
126421,0.38766
126422,0.03692
126423,0.39178
126424,0.4192
126425,0.77593
126426,0.7992
126427,0.61665
126428,0.73322
126429,0.13331
126430,0.7195
126431,0.61224
126432,0.42443
126433,0.01246
126434,0.02012
126435,0.11154
126436,0.56234
126437,0.10324
126438,0.8762
126439,0.51166
126440,0.78071
126441,0.69477
126442,0.57344
126443,0.59827
126444,0.74038
126445,0.34662
126446,0.0468
126447,0.13885
126448,0.05862
126449,0.06616
126450,0.67081
126451,0.54201
126452,0.87351
126453,0.86216
126454,0.5771
126455,0.75553
126456,0.67436
126457,0.42921
126458,0.05861
126459,0.20506
126460,0.44778
126461,0.37797
126462,0.75699
126463,0.66889
126464,0.62646
126465,0.5598
126466,0.37861
126467,0.54027
126468,0.78832
126469,0.49853
126470,0.12777
126471,0.46938
126472,0.0861
126473,0.53752
126474,0.55231
126475,0.78223
126476,0.46254
126477,0.827
126478,0.64658
126479,0.35103
126480,0.12257
126481,0.77319
126482,0.39887
126483,0.52656
126484,0.52756
126485,0.86989
126486,0.82787
126487,0.66851
126488,0.141
126489,0.79847
126490,0.79507
126491,0.74462
126492,0.528
126493,0.7496
126494,0.78947
126495,0.67157
126496,0.3839
126497,0.34096
126498,0.68226
126499,0.6594
126500,0.7441
126501,0.69623
126502,0.62402
126503,0.81676
126504,0.11266
126505,0.25062
126506,0.81947
126507,0.35091
126508,0.18392
126509,0.79343
126510,0.16582
126511,0.35428
126512,0.77657
126513,0.77063
126514,0.63412
126515,0.65276
126516,0.72298
126517,0.39822
126518,0.43969
126519,0.59948
126520,0.54244
126521,0.68727
126522,0.05067
126523,0.68285
126524,0.01566
126525,0.31429
126526,0.31209
126527,0.50985
126528,0.57705
126529,0.05195
126530,0.82526
126531,0.59327
126532,0.42143
126533,0.65984
126534,0.18032
126535,0.23797
126536,0.41465
126537,0.23883
126538,0.03048
126539,0.72231
126540,0.75136
126541,0.82055
126542,0.80446
126543,0.57555
126544,0.5971
126545,0.00711
126546,0.62473
126547,0.59689
126548,0.96482
126549,0.53074
126550,0.82359
126551,0.00022
126552,0.56081
126553,0.8313
126554,0.72176
126555,0.90074
126556,0.69095
126557,0.82083
126558,0.58377
126559,0.25609
126560,0.54529
126561,0.87778
126562,0.62985
126563,0.5973
126564,0.25281
126565,0.72531
126566,0.59081
126567,0.12754
126568,0.696
126569,0.56657
126570,0.53563
126571,0.48289
126572,0.50352
126573,0.66609
126574,0.88196
126575,0.2965
126576,0.53994
126577,0.43689
126578,0.79237
126579,0.01341
126580,0.04513
126581,0.31413
126582,0.36964
126583,0.83136
126584,0.35712
126585,0.83672
126586,0.77811
126587,0.64234
126588,0.35413
126589,0.38896
126590,0.74678
126591,0.43226
126592,0.66402
126593,0.48812
126594,0.45523
126595,0.73507
126596,0.25631
126597,0.44057
126598,0.39787
126599,0.57407
126600,0.59681
126601,0.58294
126602,0.76438
126603,0.68163
126604,0.64328
126605,0.51963
126606,0.2258
126607,0.542
126608,0.55574
126609,0.41727
126610,0.68625
126611,0.31488
126612,0.85961
126613,0.71193
126614,0.73917
126615,0.93123
126616,0.05464
126617,0.68768
126618,0.75947
126619,0.63042
126620,0.7104
126621,0.43535
126622,0.81211
126623,0.58629
126624,0.71211
126625,0.02966
126626,0.5119
126627,0.73286
126628,0.22893
126629,0.5902
126630,0.50847
126631,0.65594
126632,0.417
126633,0.2839
126634,0.62507
126635,0.06004
126636,0.5824
126637,0.84171
126638,0.751
126639,0.83112
126640,0.6483
126641,0.5732
126642,0.61793
126643,0.39238
126644,0.75034
126645,0.62067
126646,0.78528
126647,0.64934
126648,0.09892
126649,0.48682
126650,0.25328
126651,0.03857
126652,0.37195
126653,0.71528
126654,0.07651
126655,0.45937
126656,0.68049
126657,0.74216
126658,0.48906
126659,0.63174
126660,0.42192
126661,0.36762
126662,0.50258
126663,0.03285
126664,0.36783
126665,0.35147
126666,0.43542
126667,0.73305
126668,0.78253
126669,0.00741
126670,0.52779
126671,0.62774
126672,0.3571
126673,0.68631
126674,0.85213
126675,0.6859
126676,0.68008
126677,0.59658
126678,0.63983
126679,0.53681
126680,0.61695
126681,0.76113
126682,0.796
126683,0.37199
126684,0.76591
126685,0.39201
126686,0.04162
126687,0.72638
126688,0.71578
126689,0.62076
126690,0.71131
126691,0.6315
126692,0.21458
126693,0.68451
126694,0.36636
126695,0.96149
126696,0.7565
126697,0.59207
126698,0.7261
126699,0.52299
126700,0.03554
126701,0.85101
126702,0.74021
126703,0.38623
126704,0.28246
126705,0.02186
126706,0.41714
126707,0.72222
126708,0.57916
126709,0.4175
126710,0.47018
126711,0.44739
126712,0.6231
126713,0.61746
126714,0.6864
126715,0.28725
126716,0.6831
126717,0.29902
126718,0.63973
126719,0.8528
126720,0.27042
126721,0.68849
126722,0.77279
126723,0.66068
126724,0.28572
126725,0.62167
126726,0.71805
126727,0.71346
126728,0.72534
126729,0.70522
126730,0.27345
126731,0.53462
126732,0.69319
126733,0.7371
126734,0.87857
126735,0.63756
126736,0.39743
126737,0.64379
126738,0.65507
126739,0.66062
126740,0.47154
126741,0.74876
126742,0.20943
126743,0.54732
126744,0.73557
126745,0.0153
126746,0.52992
126747,0.3345
126748,0.29465
126749,0.47551
126750,0.83596
126751,0.10996
126752,0.78865
126753,0.78246
126754,0.41193
126755,0.43404
126756,0.46488
126757,0.70628
126758,0.52839
126759,0.68779
126760,0.58261
126761,0.41569
126762,0.66785
126763,0.06601
126764,0.15975
126765,0.02789
126766,0.06026
126767,0.70374
126768,0.55001
126769,0.51438
126770,0.8461
126771,0.88095
126772,0.65564
126773,0.21434
126774,0.02717
126775,0.70991
126776,0.82672
126777,0.95719
126778,0.5425
126779,0.64645
126780,0.54021
126781,0.90782
126782,0.7033
126783,0.51332
126784,0.77379
126785,0.68325
126786,0.79243
126787,0.27559
126788,0.35593
126789,0.40191
126790,0.70935
126791,0.74696
126792,0.51229
126793,0.70376
126794,0.79231
126795,0.43097
126796,0.58085
126797,0.81529
126798,0.73677
126799,0.67036
126800,0.84041
126801,0.61239
126802,0.77413
126803,0.25255
126804,0.63261
126805,0.22766
126806,0.32574
126807,0.2763
126808,0.58262
126809,0.45797
126810,0.49055
126811,0.23528
126812,0.79761
126813,0.63937
126814,0.70694
126815,0.41055
126816,0.72362
126817,0.80705
126818,0.49765
126819,0.94485
126820,0.68268
126821,0.02108
126822,0.48157
126823,0.0632
126824,0.34808
126825,0.76981
126826,0.52868
126827,0.45354
126828,0.80683
126829,0.60906
126830,0.13305
126831,0.75261
126832,0.65179
126833,0.53187
126834,0.6937
126835,0.39227
126836,0.52819
126837,0.80056
126838,0.74872
126839,0.51467
126840,0.72299
126841,0.74381
126842,0.39891
126843,0.74824
126844,0.44425
126845,0.67575
126846,0.74637
126847,0.83658
126848,0.73443
126849,0.8092
126850,0.60963
126851,0.06655
126852,0.40675
126853,0.61629
126854,0.20223
126855,0.59058
126856,0.70412
126857,0.86008
126858,0.48826
126859,0.4351
126860,0.71182
126861,0.13434
126862,0.36761
126863,0.76339
126864,0.18853
126865,0.56365
126866,0.67342
126867,0.36364
126868,0.48104
126869,0.52881
126870,0.47775
126871,0.82473
126872,0.69224
126873,0.07431
126874,0.78701
126875,0.5864
126876,0.77604
126877,0.60371
126878,0.09447
126879,0.84725
126880,0.18679
126881,0.78413
126882,0.73514
126883,0.28456
126884,0.71238
126885,0.34481
126886,0.39809
126887,0.52445
126888,0.27207
126889,0.607
126890,0.52906
126891,0.88628
126892,0.05893
126893,0.38329
126894,0.84454
126895,0.23326
126896,0.7193
126897,0.06006
126898,0.81576
126899,0.85184
126900,0.74517
126901,0.75706
126902,0.51589
126903,0.1675
126904,0.24905
126905,0.6205
126906,0.57574
126907,0.28932
126908,0.34539
126909,0.79386
126910,0.2742
126911,0.92782
126912,0.56818
126913,0.5111
126914,0.11167
126915,0.69061
126916,0.50907
126917,0.41729
126918,0.56102
126919,0.81523
126920,0.69782
126921,0.32009
126922,0.65835
126923,0.7565
126924,0.81641
126925,0.79945
126926,0.70275
126927,0.69372
126928,0.82673
126929,0.67547
126930,0.83616
126931,0.55978
126932,0.69118
126933,0.67588
126934,0.35059
126935,0.67373
126936,0.52275
126937,0.61031
126938,0.34
126939,0.61449
126940,0.49941
126941,0.04152
126942,0.73438
126943,0.77157
126944,0.71465
126945,0.83453
126946,0.0092
126947,0.46449
126948,0.68295
126949,0.61967
126950,0.92995
126951,0.70603
126952,0.6984
126953,0.70217
126954,0.74572
126955,0.67643
126956,0.74355
126957,0.53751
126958,0.30307
126959,0.67929
126960,0.85899
126961,0.13416
126962,0.43982
126963,0.51023
126964,0.75967
126965,0.02618
126966,0.58829
126967,0.5232
126968,0.62731
126969,0.58993
126970,0.58095
126971,0.65855
126972,0.24486
126973,0.63856
126974,0.49511
126975,0.08266
126976,0.7215
126977,0.50418
126978,0.64368
126979,0.72336
126980,0.68185
126981,0.60186
126982,0.65524
126983,0.62486
126984,0.6881
126985,0.81553
126986,0.14231
126987,0.67843
126988,0.74073
126989,0.04264
126990,0.74847
126991,0.39615
126992,0.24507
126993,0.38802
126994,0.11132
126995,0.28298
126996,0.85492
126997,0.50973
126998,0.53553
126999,0.44368
127000,0.01669
127001,0.55681
127002,0.54908
127003,0.68319
127004,0.80023
127005,0.80556
127006,0.96643
127007,0.57554
127008,0.6272
127009,0.3412
127010,0.74114
127011,0.77872
127012,0.78734
127013,0.42478
127014,0.70593
127015,0.76372
127016,0.67952
127017,0.07732
127018,0.69292
127019,0.52392
127020,0.71219
127021,0.70974
127022,0.36532
127023,0.02193
127024,0.6807
127025,0.05554
127026,0.93038
127027,0.28545
127028,0.76586
127029,0.61144
127030,0.62995
127031,0.7044
127032,0.29392
127033,0.73725
127034,0.58524
127035,0.50064
127036,0.8849
127037,0.89761
127038,0.5256
127039,0.54833
127040,0.77793
127041,0.12447
127042,0.52059
127043,0.68233
